,Country Name,Country Code,Year,Value
12451,Syrian Arab Republic,SYR,1965,1472036550.711825
12452,Syrian Arab Republic,SYR,1966,1342287556.5829074
12453,Syrian Arab Republic,SYR,1967,1580229795.125449
12454,Syrian Arab Republic,SYR,1968,1753746369.6853652
12455,Syrian Arab Republic,SYR,1969,2245011571.985576
12456,Syrian Arab Republic,SYR,1970,2140383979.216372
12457,Syrian Arab Republic,SYR,1971,2589851240.519082
12458,Syrian Arab Republic,SYR,1972,3059681664.7434726
12459,Syrian Arab Republic,SYR,1973,3239487611.7799244
12460,Syrian Arab Republic,SYR,1974,5159556980.844008
12461,Syrian Arab Republic,SYR,1975,6826980534.889599
12462,Syrian Arab Republic,SYR,1976,7633528673.680348
12463,Syrian Arab Republic,SYR,1977,7696011416.841057
12464,Syrian Arab Republic,SYR,1978,9275200184.608929
12465,Syrian Arab Republic,SYR,1979,9929681649.336514
12466,Syrian Arab Republic,SYR,1980,13062420540.911455
12467,Syrian Arab Republic,SYR,1981,15518201653.828665
12468,Syrian Arab Republic,SYR,1982,16298929565.270231
12469,Syrian Arab Republic,SYR,1983,17589277049.840878
12470,Syrian Arab Republic,SYR,1984,17503077755.182484
12471,Syrian Arab Republic,SYR,1985,16403540489.611631
12472,Syrian Arab Republic,SYR,1986,13293205173.067772
12473,Syrian Arab Republic,SYR,1987,11356215250.563152
12474,Syrian Arab Republic,SYR,1988,10577041826.05192
12475,Syrian Arab Republic,SYR,1989,9853395871.832275
12476,Syrian Arab Republic,SYR,1990,12308624283.956398
12477,Syrian Arab Republic,SYR,1991,12981833333.333334
12478,Syrian Arab Republic,SYR,1992,13253565898.955755
12479,Syrian Arab Republic,SYR,1993,13695962019.208378
12480,Syrian Arab Republic,SYR,1994,10122020000.0
12481,Syrian Arab Republic,SYR,1995,11396706586.826347
12482,Syrian Arab Republic,SYR,1996,13789560878.243511
12483,Syrian Arab Republic,SYR,1997,14505233463.03502
12484,Syrian Arab Republic,SYR,1998,15200846153.846151
12485,Syrian Arab Republic,SYR,1999,15873875968.992249
12486,Syrian Arab Republic,SYR,2000,18937052543.4373
12487,Syrian Arab Republic,SYR,2001,20237024724.70393
12488,Syrian Arab Republic,SYR,2002,20669357462.383083
12489,Syrian Arab Republic,SYR,2003,21828144686.03942
12490,Syrian Arab Republic,SYR,2004,25086950495.049503
12491,Syrian Arab Republic,SYR,2005,28858965517.24138
12492,Syrian Arab Republic,SYR,2006,33751788856.304985
12493,Syrian Arab Republic,SYR,2007,40465318382.05847
12494,Syrian Arab Republic,SYR,2008,52557913192.8669
12495,Syrian Arab Republic,SYR,2009,54111735241.541405
12496,Syrian Arab Republic,SYR,2010,61390831317.86349
12497,Syrian Arab Republic,SYR,2011,67539427670.99577
12498,Syrian Arab Republic,SYR,2012,43190317724.70877
12499,Syrian Arab Republic,SYR,2013,21361254647.99036
12500,Syrian Arab Republic,SYR,2014,21502061462.21215
12501,Syrian Arab Republic,SYR,2015,16466863097.212492
12502,Syrian Arab Republic,SYR,2016,12597854884.462015
12503,Syrian Arab Republic,SYR,2017,16369843341.386547
12504,Syrian Arab Republic,SYR,2018,21497782880.748817
12505,Syrian Arab Republic,SYR,2019,22583045052.559998
12506,Syrian Arab Republic,SYR,2020,11155888304.002296
12507,Syrian Arab Republic,SYR,2021,8980060818.721447
12880,Tunisia,TUN,1961,866155428.5714287
12881,Tunisia,TUN,1962,880027733.3333334
12882,Tunisia,TUN,1963,1026737600.0
12883,Tunisia,TUN,1964,1025866792.1568629
12884,Tunisia,TUN,1965,991047619.0476187
12885,Tunisia,TUN,1966,1040952380.9523808
12886,Tunisia,TUN,1967,1085714285.7142856
12887,Tunisia,TUN,1968,1214666666.6666665
12888,Tunisia,TUN,1969,1289904761.9047618
12889,Tunisia,TUN,1970,1439238095.2380953
12890,Tunisia,TUN,1971,1685162272.4065197
12891,Tunisia,TUN,1972,2237556148.510846
12892,Tunisia,TUN,1973,2730813385.326236
12893,Tunisia,TUN,1974,3545868575.146389
12894,Tunisia,TUN,1975,4328965587.532659
12895,Tunisia,TUN,1976,4508191942.160807
12896,Tunisia,TUN,1977,5109324009.324009
12897,Tunisia,TUN,1978,5968460080.1113
12898,Tunisia,TUN,1979,7188863903.636748
12899,Tunisia,TUN,1980,8744134354.161522
12900,Tunisia,TUN,1981,8428445294.084292
12901,Tunisia,TUN,1982,8133580051.70251
12902,Tunisia,TUN,1983,8350582747.835413
12903,Tunisia,TUN,1984,8254541194.825658
12904,Tunisia,TUN,1985,8410226052.611397
12905,Tunisia,TUN,1986,9017806654.416904
12906,Tunisia,TUN,1987,9696715910.70907
12907,Tunisia,TUN,1988,10096245762.435242
12908,Tunisia,TUN,1989,10101851744.562693
12909,Tunisia,TUN,1990,12290568181.818182
12910,Tunisia,TUN,1991,13074782608.695652
12911,Tunisia,TUN,1992,15496708060.41837
12912,Tunisia,TUN,1993,14608335608.154287
12913,Tunisia,TUN,1994,15633174304.090536
12914,Tunisia,TUN,1995,18030876599.3444
12915,Tunisia,TUN,1996,19587161806.765507
12916,Tunisia,TUN,1997,20746210353.844982
12917,Tunisia,TUN,1998,21802893587.125957
12918,Tunisia,TUN,1999,22943202174.966805
12919,Tunisia,TUN,2000,21473528160.77824
12920,Tunisia,TUN,2001,22065832448.86228
12921,Tunisia,TUN,2002,23141616604.5242
12922,Tunisia,TUN,2003,27453902261.462925
12923,Tunisia,TUN,2004,31183885241.439552
12924,Tunisia,TUN,2005,32272186694.80428
12925,Tunisia,TUN,2006,34376664600.589775
12926,Tunisia,TUN,2007,38915353866.75699
12927,Tunisia,TUN,2008,44859439902.21906
12928,Tunisia,TUN,2009,43455740497.30611
12929,Tunisia,TUN,2010,46206091937.96283
12930,Tunisia,TUN,2011,48123325825.07389
12931,Tunisia,TUN,2012,47311401812.67335
12932,Tunisia,TUN,2013,48685446413.95297
12933,Tunisia,TUN,2014,50271812920.612015
12934,Tunisia,TUN,2015,45779494041.92953
12935,Tunisia,TUN,2016,44360072680.44765
12936,Tunisia,TUN,2017,42163530590.9462
12937,Tunisia,TUN,2018,42686580020.83218
12938,Tunisia,TUN,2019,41905540184.42405
12939,Tunisia,TUN,2020,42491816475.71184
12940,Tunisia,TUN,2021,46812290143.34397
12941,Tunisia,TUN,2022,44579761022.89928
12942,Tunisia,TUN,2023,48529595416.65326
13222,United Arab Emirates,ARE,1970,685986701.3469204
13223,United Arab Emirates,ARE,1971,939893599.61414
13224,United Arab Emirates,ARE,1972,1415086929.2130854
13225,United Arab Emirates,ARE,1973,4231243615.871421
13226,United Arab Emirates,ARE,1974,11651505689.534113
13227,United Arab Emirates,ARE,1975,14720728248.535488
13228,United Arab Emirates,ARE,1976,19213158778.79277
13229,United Arab Emirates,ARE,1977,24871775164.604256
13230,United Arab Emirates,ARE,1978,23775764224.68313
13231,United Arab Emirates,ARE,1979,31225659620.995075
13232,United Arab Emirates,ARE,1980,43599160050.332245
13233,United Arab Emirates,ARE,1981,49333424135.11305
13234,United Arab Emirates,ARE,1982,46622718605.28467
13235,United Arab Emirates,ARE,1983,42803323345.137566
13236,United Arab Emirates,ARE,1984,41807954235.90302
13237,United Arab Emirates,ARE,1985,40603650231.54454
13238,United Arab Emirates,ARE,1986,33943612094.79706
13239,United Arab Emirates,ARE,1987,36384908744.21139
13240,United Arab Emirates,ARE,1988,36275674203.21439
13241,United Arab Emirates,ARE,1989,41464995913.91992
13242,United Arab Emirates,ARE,1990,50701443748.29747
13243,United Arab Emirates,ARE,1991,51552165622.446205
13244,United Arab Emirates,ARE,1992,54239171887.769005
13245,United Arab Emirates,ARE,1993,55625170253.33697
13246,United Arab Emirates,ARE,1994,59305093979.84201
13247,United Arab Emirates,ARE,1995,65743666575.86489
13248,United Arab Emirates,ARE,1996,73571233996.18633
13249,United Arab Emirates,ARE,1997,78839008444.56552
13250,United Arab Emirates,ARE,1998,75674336283.18584
13251,United Arab Emirates,ARE,1999,84445473110.95984
13252,United Arab Emirates,ARE,2000,104337372362.15112
13253,United Arab Emirates,ARE,2001,103311640571.81757
13254,United Arab Emirates,ARE,2002,109816201497.61745
13255,United Arab Emirates,ARE,2003,124346358066.71204
13256,United Arab Emirates,ARE,2004,147824370319.94556
13257,United Arab Emirates,ARE,2005,180617467964.60175
13258,United Arab Emirates,ARE,2006,222116541865.21445
13259,United Arab Emirates,ARE,2007,257916133424.098
13260,United Arab Emirates,ARE,2008,315474615738.5977
13261,United Arab Emirates,ARE,2009,253547358747.44727
13262,United Arab Emirates,ARE,2010,300189052688.90405
13263,United Arab Emirates,ARE,2011,360832739550.7148
13264,United Arab Emirates,ARE,2012,384610125391.4227
13265,United Arab Emirates,ARE,2013,400218529748.128
13266,United Arab Emirates,ARE,2014,414105366752.8931
13267,United Arab Emirates,ARE,2015,370275469571.1368
13268,United Arab Emirates,ARE,2016,369255326235.5344
13269,United Arab Emirates,ARE,2017,390516804029.95233
13270,United Arab Emirates,ARE,2018,427049432157.9306
13271,United Arab Emirates,ARE,2019,417989721742.6821
13272,United Arab Emirates,ARE,2020,349473015330.15656
13273,United Arab Emirates,ARE,2021,415178792756.9776
13274,United Arab Emirates,ARE,2022,507063968277.74
13275,United Arab Emirates,ARE,2023,504173451327.43365
13822,"Yemen, Rep.",YEM,1990,12643821568.96257
13823,"Yemen, Rep.",YEM,1991,14665445462.114904
13824,"Yemen, Rep.",YEM,1992,17959367194.004997
13825,"Yemen, Rep.",YEM,1993,21736802664.446297
13826,"Yemen, Rep.",YEM,1994,28019483763.53039
13827,"Yemen, Rep.",YEM,1995,12796345679.012346
13828,"Yemen, Rep.",YEM,1996,6496163615.660856
13829,"Yemen, Rep.",YEM,1997,6838298530.54911
13830,"Yemen, Rep.",YEM,1998,6322175565.946511
13831,"Yemen, Rep.",YEM,1999,7639325295.882872
13832,"Yemen, Rep.",YEM,2000,9679316770.186337
13833,"Yemen, Rep.",YEM,2001,9852990692.987137
13834,"Yemen, Rep.",YEM,2002,10693430511.466354
13835,"Yemen, Rep.",YEM,2003,11777532662.04989
13836,"Yemen, Rep.",YEM,2004,13867634371.477274
13837,"Yemen, Rep.",YEM,2005,16731566717.18884
13838,"Yemen, Rep.",YEM,2006,19063143369.85798
13839,"Yemen, Rep.",YEM,2007,21650528674.09326
13840,"Yemen, Rep.",YEM,2008,26910855807.288
13841,"Yemen, Rep.",YEM,2009,25130278212.55747
13842,"Yemen, Rep.",YEM,2010,30906749533.221
13843,"Yemen, Rep.",YEM,2011,32726417878.391014
13844,"Yemen, Rep.",YEM,2012,35401331609.59164
13845,"Yemen, Rep.",YEM,2013,40415233436.17665
13846,"Yemen, Rep.",YEM,2014,43228585321.3272
13847,"Yemen, Rep.",YEM,2015,42444490073.85545
13848,"Yemen, Rep.",YEM,2016,31317825274.15073
13849,"Yemen, Rep.",YEM,2017,26842229044.584846
13850,"Yemen, Rep.",YEM,2018,21606160663.03177
